Load Time (ms),Zipcode Query (ms),Injuries Query (ms),Latitude Query (ms),Date Range Query (ms),Borough Query (ms),Phase
18707.753333333334,550.0204666666666,461.0251999999999,435.15786666666656,465.3817333333334,744.1095333333334,1
14019.633333333335,436.91233333333344,360.50239999999997,358.3067333333333,366.8751333333333,558.7986000000001,2a
14446.306666666665,137.09466666666668,57.61702666666667,12.2282,20.86420666666667,309.14206666666666,2b
8118.814666666668,119.65626666666667,52.47036666666666,11.830253333333332,19.72582,312.06913333333335,2c
8508.431333333334,1.7047533333333333,1.3173333333333332,1.2368533333333331,1.2728133333333334,7.88752,3a
7270.581333333333,1.1454002666666667,1.0964933333333335,0.9494602,0.91238,2.80312,3b
